,buildId,dynamicIds_0,dynamicIds_1,dynamicIds_2,dynamicIds_3,dynamicIds_4,gssp,isFallback,page,props___N_SSP,props_pageProps_match_isPreMatch,props_pageProps_match_matchInfo___typename,props_pageProps_match_matchInfo_factorId,props_pageProps_match_matchInfo_lastModified,props_pageProps_match_matchInfo_liveGames_0___typename,props_pageProps_match_matchInfo_liveGames_0_gameComplete,props_pageProps_match_matchInfo_liveGames_0_gamePaused,props_pageProps_match_matchInfo_liveGames_0_gameState,props_pageProps_match_matchInfo_liveGames_0_live,props_pageProps_match_matchInfo_liveGames_0_seriesCurrent,props_pageProps_match_matchInfo_liveGames_0_seriesMax,props_pageProps_match_matchInfo_liveGames_0_seriesType,props_pageProps_match_matchInfo_liveGames_0_teamOne___typename,props_pageProps_match_matchInfo_liveGames_0_teamOne_abbreviation,props_pageProps_match_matchInfo_liveGames_0_teamOnePerid,props_pageProps_match_matchInfo_liveGames_0_teamOneUrn,props_pageProps_match_matchInfo_liveGames_0_teamTwo___typename,props_pageProps_match_matchInfo_liveGames_0_teamTwo_abbreviation,props_pageProps_match_matchInfo_liveGames_0_teamTwoPerid,props_pageProps_match_matchInfo_liveGames_0_teamTwoUrn,props_pageProps_match_matchInfo_liveGames_0_urn,props_pageProps_match_matchInfo_liveGames_0_winningTeamPerid,props_pageProps_match_matchInfo_matchStartDate,props_pageProps_match_matchInfo_matchState,props_pageProps_match_matchInfo_matchUrn,props_pageProps_match_matchInfo_prematchWinProbability___typename,props_pageProps_match_matchInfo_prematchWinProbability_team1Winprob,props_pageProps_match_matchInfo_prematchWinProbability_team2Winprob,props_pageProps_match_matchInfo_score___typename,props_pageProps_match_matchInfo_score_team1Score,props_pageProps_match_matchInfo_score_team2Score,props_pageProps_match_matchInfo_team1___typename,props_pageProps_match_matchInfo_team1_abbreviation,props_pageProps_match_matchInfo_team1_factorId,props_pageProps_match_matchInfo_team1_fullName,props_pageProps_match_matchInfo_team1_gameRecord_totalLost,props_pageProps_match_matchInfo_team1_gameRecord_totalWin,props_pageProps_match_matchInfo_team1_powrRanking,props_pageProps_match_matchInfo_team1_teamLogo,props_pageProps_match_matchInfo_team1_teamUrn,props_pageProps_match_matchInfo_team2___typename,props_pageProps_match_matchInfo_team2_abbreviation,props_pageProps_match_matchInfo_team2_factorId,props_pageProps_match_matchInfo_team2_fullName,props_pageProps_match_matchInfo_team2_gameRecord_totalLost,props_pageProps_match_matchInfo_team2_gameRecord_totalWin,props_pageProps_match_matchInfo_team2_playerHistories_0___typename,props_pageProps_match_matchInfo_team2_playerHistories_0_playerDetails___typename,props_pageProps_match_matchInfo_team2_playerHistories_0_playerDetails_factorId,props_pageProps_match_matchInfo_team2_playerHistories_0_playerDetails_fullName,props_pageProps_match_matchInfo_team2_playerHistories_0_playerDetails_headshotUrl,props_pageProps_match_matchInfo_team2_playerHistories_0_playerDetails_name,props_pageProps_match_matchInfo_team2_playerHistories_0_playerDetails_perid,props_pageProps_match_matchInfo_team2_playerHistories_0_playerPerid,props_pageProps_match_matchInfo_team2_playerHistories_0_role,props_pageProps_match_matchInfo_team2_playerHistories_0_tournamentUrn,props_pageProps_match_matchInfo_team2_playerHistories_1___typename,props_pageProps_match_matchInfo_team2_playerHistories_1_playerDetails___typename,props_pageProps_match_matchInfo_team2_playerHistories_1_playerDetails_factorId,props_pageProps_match_matchInfo_team2_playerHistories_1_playerDetails_fullName,props_pageProps_match_matchInfo_team2_playerHistories_1_playerDetails_headshotUrl,props_pageProps_match_matchInfo_team2_playerHistories_1_playerDetails_name,props_pageProps_match_matchInfo_team2_playerHistories_1_playerDetails_perid,props_pageProps_match_matchInfo_team2_playerHistories_1_playerPerid,props_pageProps_match_matchInfo_team2_playerHistories_1_role,props_pageProps_match_matchInfo_team2_playerHistories_1_tournamentUrn,props_pageProps_match_matchInfo_team2_playerHistories_2___typename,props_pageProps_match_matchInfo_team2_playerHistories_2_playerDetails___typename,props_pageProps_match_matchInfo_team2_playerHistories_2_playerDetails_factorId,props_pageProps_match_matchInfo_team2_playerHistories_2_playerDetails_fullName,props_pageProps_match_matchInfo_team2_playerHistories_2_playerDetails_headshotUrl,props_pageProps_match_matchInfo_team2_playerHistories_2_playerDetails_name,props_pageProps_match_matchInfo_team2_playerHistories_2_playerDetails_perid,props_pageProps_match_matchInfo_team2_playerHistories_2_playerPerid,props_pageProps_match_matchInfo_team2_playerHistories_2_role,props_pageProps_match_matchInfo_team2_playerHistories_2_tournamentUrn,props_pageProps_match_matchInfo_team2_playerHistories_3___typename,props_pageProps_match_matchInfo_team2_playerHistories_3_playerDetails___typename,props_pageProps_match_matchInfo_team2_playerHistories_3_playerDetails_factorId,props_pageProps_match_matchInfo_team2_playerHistories_3_playerDetails_fullName,props_pageProps_match_matchInfo_team2_playerHistories_3_playerDetails_headshotUrl,props_pageProps_match_matchInfo_team2_playerHistories_3_playerDetails_name,props_pageProps_match_matchInfo_team2_playerHistories_3_playerDetails_perid,props_pageProps_match_matchInfo_team2_playerHistories_3_playerPerid,props_pageProps_match_matchInfo_team2_playerHistories_3_role,props_pageProps_match_matchInfo_team2_playerHistories_3_tournamentUrn,props_pageProps_match_matchInfo_team2_playerHistories_4___typename,props_pageProps_match_matchInfo_team2_playerHistories_4_playerDetails___typename,props_pageProps_match_matchInfo_team2_playerHistories_4_playerDetails_factorId,props_pageProps_match_matchInfo_team2_playerHistories_4_playerDetails_fullName,props_pageProps_match_matchInfo_team2_playerHistories_4_playerDetails_headshotUrl,props_pageProps_match_matchInfo_team2_playerHistories_4_playerDetails_name,props_pageProps_match_matchInfo_team2_playerHistories_4_playerDetails_perid,props_pageProps_match_matchInfo_team2_playerHistories_4_playerPerid,props_pageProps_match_matchInfo_team2_playerHistories_4_role,props_pageProps_match_matchInfo_team2_playerHistories_4_tournamentUrn,props_pageProps_match_matchInfo_team2_powrRanking___typename,props_pageProps_match_matchInfo_team2_powrRanking_gameRecord,props_pageProps_match_matchInfo_team2_powrRanking_gamesPlayed,props_pageProps_match_matchInfo_team2_powrRanking_prevRanking,props_pageProps_match_matchInfo_team2_powrRanking_rank,props_pageProps_match_matchInfo_team2_powrRanking_ranking,props_pageProps_match_matchInfo_team2_powrRanking_team,props_pageProps_match_matchInfo_team2_powrRanking_teamPerid,props_pageProps_match_matchInfo_team2_roster_0_playerDetails___typename,props_pageProps_match_matchInfo_team2_roster_0_playerDetails_factorId,props_pageProps_match_matchInfo_team2_roster_0_playerDetails_fullName,props_pageProps_match_matchInfo_team2_roster_0_playerDetails_headshotUrl,props_pageProps_match_matchInfo_team2_roster_0_playerDetails_name,props_pageProps_match_matchInfo_team2_roster_0_playerDetails_perid,props_pageProps_match_matchInfo_team2_roster_0_playerName,props_pageProps_match_matchInfo_team2_roster_0_playerPerid,props_pageProps_match_matchInfo_team2_roster_0_role,props_pageProps_match_matchInfo_team2_roster_1_playerDetails___typename,props_pageProps_match_matchInfo_team2_roster_1_playerDetails_factorId,props_pageProps_match_matchInfo_team2_roster_1_playerDetails_fullName,props_pageProps_match_matchInfo_team2_roster_1_playerDetails_headshotUrl,props_pageProps_match_matchInfo_team2_roster_1_playerDetails_name,props_pageProps_match_matchInfo_team2_roster_1_playerDetails_perid,props_pageProps_match_matchInfo_team2_roster_1_playerName,props_pageProps_match_matchInfo_team2_roster_1_playerPerid,props_pageProps_match_matchInfo_team2_roster_1_role,props_pageProps_match_matchInfo_team2_roster_2_playerDetails___typename,props_pageProps_match_matchInfo_team2_roster_2_playerDetails_factorId,props_pageProps_match_matchInfo_team2_roster_2_playerDetails_fullName,props_pageProps_match_matchInfo_team2_roster_2_playerDetails_headshotUrl,props_pageProps_match_matchInfo_team2_roster_2_playerDetails_name,props_pageProps_match_matchInfo_team2_roster_2_playerDetails_perid,props_pageProps_match_matchInfo_team2_roster_2_playerName,props_pageProps_match_matchInfo_team2_roster_2_playerPerid,props_pageProps_match_matchInfo_team2_roster_2_role,props_pageProps_match_matchInfo_team2_roster_3_playerDetails___typename,props_pageProps_match_matchInfo_team2_roster_3_playerDetails_factorId,props_pageProps_match_matchInfo_team2_roster_3_playerDetails_fullName,props_pageProps_match_matchInfo_team2_roster_3_playerDetails_headshotUrl,props_pageProps_match_matchInfo_team2_roster_3_playerDetails_name,props_pageProps_match_matchInfo_team2_roster_3_playerDetails_perid,props_pageProps_match_matchInfo_team2_roster_3_playerName,props_pageProps_match_matchInfo_team2_roster_3_playerPerid,props_pageProps_match_matchInfo_team2_roster_3_role,props_pageProps_match_matchInfo_team2_roster_4_playerDetails___typename,props_pageProps_match_matchInfo_team2_roster_4_playerDetails_factorId,props_pageProps_match_matchInfo_team2_roster_4_playerDetails_fullName,props_pageProps_match_matchInfo_team2_roster_4_playerDetails_headshotUrl,props_pageProps_match_matchInfo_team2_roster_4_playerDetails_name,props_pageProps_match_matchInfo_team2_roster_4_playerDetails_perid,props_pageProps_match_matchInfo_team2_roster_4_playerName,props_pageProps_match_matchInfo_team2_roster_4_playerPerid,props_pageProps_match_matchInfo_team2_roster_4_role,props_pageProps_match_matchInfo_team2_teamLogo___typename,props_pageProps_match_matchInfo_team2_teamLogo_darkFlip,props_pageProps_match_matchInfo_team2_teamLogo_darkShadow,props_pageProps_match_matchInfo_team2_teamLogo_logoUrl,props_pageProps_match_matchInfo_team2_teamUrn,props_pageProps_match_matchInfo_team2_tournaments_0___typename,props_pageProps_match_matchInfo_team2_tournaments_0_series___typename,props_pageProps_match_matchInfo_team2_tournaments_0_series_seriesName,props_pageProps_match_matchInfo_team2_tournaments_0_series_seriesUrn,props_pageProps_match_matchInfo_team2_tournaments_0_tournamentUrn,props_pageProps_match_matchInfo_tournament___typename,props_pageProps_match_matchInfo_tournament_endDate,props_pageProps_match_matchInfo_tournament_lastModified,props_pageProps_match_matchInfo_tournament_name,props_pageProps_match_matchInfo_tournament_season___typename,props_pageProps_match_matchInfo_tournament_season_seasonFullName,props_pageProps_match_matchInfo_tournament_season_seasonName,props_pageProps_match_matchInfo_tournament_season_seasonUrn,props_pageProps_match_matchInfo_tournament_series___typename,props_pageProps_match_matchInfo_tournament_series_seriesName,props_pageProps_match_matchInfo_tournament_series_seriesUrn,props_pageProps_match_matchInfo_tournament_startDate,props_pageProps_match_matchInfo_tournament_tier,props_pageProps_match_matchInfo_tournament_tierLabel,props_pageProps_match_matchInfo_tournament_titleId,props_pageProps_match_matchInfo_tournament_tournamentUrn,props_pageProps_match_pageState_gameNumber,props_pageProps_match_pageState_hasNoTabParams,props_pageProps_match_pageState_matchId,props_pageProps_match_pageState_postMatchTab,props_pageProps_match_seriesName,props_pageProps_match_team1___typename,props_pageProps_match_team1_abbreviation,props_pageProps_match_team1_factorId,props_pageProps_match_team1_fullName,props_pageProps_match_team1_powrRanking,props_pageProps_match_team1_teamLogo,props_pageProps_match_team1_teamUrn,props_pageProps_match_team2___typename,props_pageProps_match_team2_abbreviation,props_pageProps_match_team2_factorId,props_pageProps_match_team2_fullName,props_pageProps_match_team2_playerHistories_0___typename,props_pageProps_match_team2_playerHistories_0_playerDetails___typename,props_pageProps_match_team2_playerHistories_0_playerDetails_factorId,props_pageProps_match_team2_playerHistories_0_playerDetails_fullName,props_pageProps_match_team2_playerHistories_0_playerDetails_headshotUrl,props_pageProps_match_team2_playerHistories_0_playerDetails_name,props_pageProps_match_team2_playerHistories_0_playerDetails_perid,props_pageProps_match_team2_playerHistories_0_playerPerid,props_pageProps_match_team2_playerHistories_0_role,props_pageProps_match_team2_playerHistories_0_tournamentUrn,props_pageProps_match_team2_playerHistories_1___typename,props_pageProps_match_team2_playerHistories_1_playerDetails___typename,props_pageProps_match_team2_playerHistories_1_playerDetails_factorId,props_pageProps_match_team2_playerHistories_1_playerDetails_fullName,props_pageProps_match_team2_playerHistories_1_playerDetails_headshotUrl,props_pageProps_match_team2_playerHistories_1_playerDetails_name,props_pageProps_match_team2_playerHistories_1_playerDetails_perid,props_pageProps_match_team2_playerHistories_1_playerPerid,props_pageProps_match_team2_playerHistories_1_role,props_pageProps_match_team2_playerHistories_1_tournamentUrn,props_pageProps_match_team2_playerHistories_2___typename,props_pageProps_match_team2_playerHistories_2_playerDetails___typename,props_pageProps_match_team2_playerHistories_2_playerDetails_factorId,props_pageProps_match_team2_playerHistories_2_playerDetails_fullName,props_pageProps_match_team2_playerHistories_2_playerDetails_headshotUrl,props_pageProps_match_team2_playerHistories_2_playerDetails_name,props_pageProps_match_team2_playerHistories_2_playerDetails_perid,props_pageProps_match_team2_playerHistories_2_playerPerid,props_pageProps_match_team2_playerHistories_2_role,props_pageProps_match_team2_playerHistories_2_tournamentUrn,props_pageProps_match_team2_playerHistories_3___typename,props_pageProps_match_team2_playerHistories_3_playerDetails___typename,props_pageProps_match_team2_playerHistories_3_playerDetails_factorId,props_pageProps_match_team2_playerHistories_3_playerDetails_fullName,props_pageProps_match_team2_playerHistories_3_playerDetails_headshotUrl,props_pageProps_match_team2_playerHistories_3_playerDetails_name,props_pageProps_match_team2_playerHistories_3_playerDetails_perid,props_pageProps_match_team2_playerHistories_3_playerPerid,props_pageProps_match_team2_playerHistories_3_role,props_pageProps_match_team2_playerHistories_3_tournamentUrn,props_pageProps_match_team2_playerHistories_4___typename,props_pageProps_match_team2_playerHistories_4_playerDetails___typename,props_pageProps_match_team2_playerHistories_4_playerDetails_factorId,props_pageProps_match_team2_playerHistories_4_playerDetails_fullName,props_pageProps_match_team2_playerHistories_4_playerDetails_headshotUrl,props_pageProps_match_team2_playerHistories_4_playerDetails_name,props_pageProps_match_team2_playerHistories_4_playerDetails_perid,props_pageProps_match_team2_playerHistories_4_playerPerid,props_pageProps_match_team2_playerHistories_4_role,props_pageProps_match_team2_playerHistories_4_tournamentUrn,props_pageProps_match_team2_powrRanking___typename,props_pageProps_match_team2_powrRanking_gameRecord,props_pageProps_match_team2_powrRanking_gamesPlayed,props_pageProps_match_team2_powrRanking_prevRanking,props_pageProps_match_team2_powrRanking_rank,props_pageProps_match_team2_powrRanking_ranking,props_pageProps_match_team2_powrRanking_team,props_pageProps_match_team2_powrRanking_teamPerid,props_pageProps_match_team2_teamLogo___typename,props_pageProps_match_team2_teamLogo_darkFlip,props_pageProps_match_team2_teamLogo_darkShadow,props_pageProps_match_team2_teamLogo_logoUrl,props_pageProps_match_team2_teamUrn,props_pageProps_match_team2_tournaments_0___typename,props_pageProps_match_team2_tournaments_0_series___typename,props_pageProps_match_team2_tournaments_0_series_seriesName,props_pageProps_match_team2_tournaments_0_series_seriesUrn,props_pageProps_match_team2_tournaments_0_tournamentUrn,query_slug_0,query_slug_1,query_slug_2,query_slug_3,runtimeConfig_nextPlausiblePublicProxyOptions_trailingSlash
0,kntQRqR0visXiIlLoZXVQ,88147,98925,43290,79535,72475,True,False,/match/[...slug],True,False,Match,8261440,1674654129,LiveGame,True,False,400,False,1,1,BEST_OF,TeamDetails,FLYF,esports:team:6cc74f28-ee49-4a6c-a2c4-45704e7fccd4,live:lol:riot:team:109671193729027761,TeamDetails,CLG,esports:team:28aa794a-5655-4ca6-90be-af84fedbf88b,live:lol:riot:team:108361563004344389,live:lol:riot:map:esportstmnt01-3295610,esports:team:6cc74f28-ee49-4a6c-a2c4-45704e7fccd4,2023-01-24T01:00:00Z,400,esports:match:e95da56a-cba4-4e02-ad61-102368553113,PrematchWinProbability,0.9228097830501215,0.07719021694987849,MatchScore,1,0,TeamDetails,FLYF,2079241,FLY FAM,0,0,,,esports:team:6cc74f28-ee49-4a6c-a2c4-45704e7fccd4,TeamDetails,CLG,1684044,CLG Faith,0,0,PlayerHistory,PlayerDetails,260,Trevor John Roy,,Trevor,esports:player:8483623a-d865-4944-863b-5376af5e58b6,esports:player:8483623a-d865-4944-863b-5376af5e58b6,sup,esports:tournament:698d6982-ec58-45af-b167-6f01611ccffe,PlayerHistory,PlayerDetails,191690,Lee Si Young,,TOWN,esports:player:d19a53ec-9be2-494b-a391-b6cfaa6b527b,esports:player:d19a53ec-9be2-494b-a391-b6cfaa6b527b,mid,esports:tournament:698d6982-ec58-45af-b167-6f01611ccffe,PlayerHistory,PlayerDetails,362,Tae-ho Kim,https://factorassets.global.ssl.fastly.net/player-headshots/esports:player:61141941-88db-4a7e-b685-4c5cb924b3bd/latest.png,RoseThorn,esports:player:61141941-88db-4a7e-b685-4c5cb924b3bd,esports:player:61141941-88db-4a7e-b685-4c5cb924b3bd,jng,esports:tournament:698d6982-ec58-45af-b167-6f01611ccffe,PlayerHistory,PlayerDetails,191687,Aaron Li,,Airren,esports:player:2aa3c520-22c4-474e-9469-c2d4580be33c,esports:player:2aa3c520-22c4-474e-9469-c2d4580be33c,bot,esports:tournament:698d6982-ec58-45af-b167-6f01611ccffe,PlayerHistory,PlayerDetails,191688,Davis Spencer,,Draco,esports:player:0549b25e-c590-4123-9523-e42b025b81ba,esports:player:0549b25e-c590-4123-9523-e42b025b81ba,top,esports:tournament:698d6982-ec58-45af-b167-6f01611ccffe,TeamRank,,3,0.39636488482147914,,0.39636488482147914,CLG,esports:team:28aa794a-5655-4ca6-90be-af84fedbf88b,PlayerDetails,260,Trevor John Roy,,Trevor,esports:player:8483623a-d865-4944-863b-5376af5e58b6,Trevor,esports:player:8483623a-d865-4944-863b-5376af5e58b6,sup,PlayerDetails,191690,Lee Si Young,,TOWN,esports:player:d19a53ec-9be2-494b-a391-b6cfaa6b527b,TOWN,esports:player:d19a53ec-9be2-494b-a391-b6cfaa6b527b,mid,PlayerDetails,362,Tae-ho Kim,https://factorassets.global.ssl.fastly.net/player-headshots/esports:player:61141941-88db-4a7e-b685-4c5cb924b3bd/latest.png,RoseThorn,esports:player:61141941-88db-4a7e-b685-4c5cb924b3bd,RoseThorn,esports:player:61141941-88db-4a7e-b685-4c5cb924b3bd,jng,PlayerDetails,191687,Aaron Li,,Airren,esports:player:2aa3c520-22c4-474e-9469-c2d4580be33c,Airren,esports:player:2aa3c520-22c4-474e-9469-c2d4580be33c,bot,PlayerDetails,191688,Davis Spencer,,Draco,esports:player:0549b25e-c590-4123-9523-e42b025b81ba,Draco,esports:player:0549b25e-c590-4123-9523-e42b025b81ba,top,TeamLogo,False,False,https://factorassets.global.ssl.fastly.net/teamlogo/esports:team:28aa794a-5655-4ca6-90be-af84fedbf88b/latest.png,esports:team:28aa794a-5655-4ca6-90be-af84fedbf88b,Tournament,Series,LCS Academy League,esports:series:1124d461-f744-46a0-af7d-d8555e531a07,esports:tournament:698d6982-ec58-45af-b167-6f01611ccffe,Tournament,2023-04-01,1674184958,NACL Spring,Season,North America Challengers League 2023,2023,esports:season:d0115601-cd96-4419-920d-d3d69ca4d5c9,Series,North America Challengers League,esports:series:cfbb4de4-4276-4f23-99ef-2fb369527552,2023-01-18,B-Tier,B-Tier,4,esports:tournament:acf41bed-1af1-4452-87e8-9be12c7e8100,1,False,8261440,statistics,North America Challengers League,TeamDetails,FLYF,2079241,FLY FAM,,,esports:team:6cc74f28-ee49-4a6c-a2c4-45704e7fccd4,TeamDetails,CLG,1684044,CLG Faith,PlayerHistory,PlayerDetails,260,Trevor John Roy,,Trevor,esports:player:8483623a-d865-4944-863b-5376af5e58b6,esports:player:8483623a-d865-4944-863b-5376af5e58b6,sup,esports:tournament:698d6982-ec58-45af-b167-6f01611ccffe,PlayerHistory,PlayerDetails,191690,Lee Si Young,,TOWN,esports:player:d19a53ec-9be2-494b-a391-b6cfaa6b527b,esports:player:d19a53ec-9be2-494b-a391-b6cfaa6b527b,mid,esports:tournament:698d6982-ec58-45af-b167-6f01611ccffe,PlayerHistory,PlayerDetails,362,Tae-ho Kim,https://factorassets.global.ssl.fastly.net/player-headshots/esports:player:61141941-88db-4a7e-b685-4c5cb924b3bd/latest.png,RoseThorn,esports:player:61141941-88db-4a7e-b685-4c5cb924b3bd,esports:player:61141941-88db-4a7e-b685-4c5cb924b3bd,jng,esports:tournament:698d6982-ec58-45af-b167-6f01611ccffe,PlayerHistory,PlayerDetails,191687,Aaron Li,,Airren,esports:player:2aa3c520-22c4-474e-9469-c2d4580be33c,esports:player:2aa3c520-22c4-474e-9469-c2d4580be33c,bot,esports:tournament:698d6982-ec58-45af-b167-6f01611ccffe,PlayerHistory,PlayerDetails,191688,Davis Spencer,,Draco,esports:player:0549b25e-c590-4123-9523-e42b025b81ba,esports:player:0549b25e-c590-4123-9523-e42b025b81ba,top,esports:tournament:698d6982-ec58-45af-b167-6f01611ccffe,TeamRank,,3,0.39636488482147914,,0.39636488482147914,CLG,esports:team:28aa794a-5655-4ca6-90be-af84fedbf88b,TeamLogo,False,False,https://factorassets.global.ssl.fastly.net/teamlogo/esports:team:28aa794a-5655-4ca6-90be-af84fedbf88b/latest.png,esports:team:28aa794a-5655-4ca6-90be-af84fedbf88b,Tournament,Series,LCS Academy League,esports:series:1124d461-f744-46a0-af7d-d8555e531a07,esports:tournament:698d6982-ec58-45af-b167-6f01611ccffe,8261440,FLYF-CLG,1,statistics,False
